externalId,customerId,amount,currency,type,createdAt
cc-1485,c-316,401.60,EUR,PURCHASE,2026-02-02T09:45:00
cc-1486,c-075,462.18,BRL,PURCHASE,2026-02-02T09:46:00
cc-1487,c-103,78.84,EUR,PURCHASE,2026-02-02T09:47:00
cc-1488,c-437,370.05,BRL,PURCHASE,2026-02-02T09:48:00
cc-1489,c-486,74.69,USD,PURCHASE,2026-02-02T09:49:00
cc-1490,c-008,402.34,USD,PURCHASE,2026-02-02T09:50:00
cc-1491,c-231,166.61,EUR,PURCHASE,2026-02-02T09:51:00
cc-1492,c-276,273.67,USD,PURCHASE,2026-02-02T09:52:00
cc-1493,c-281,365.23,BRL,PURCHASE,2026-02-02T09:53:00
cc-1494,c-356,10.18,EUR,PURCHASE,2026-02-02T09:54:00
cc-1495,c-464,22.70,BRL,PURCHASE,2026-02-02T09:55:00
cc-1496,c-031,394.81,EUR,PURCHASE,2026-02-02T09:56:00
cc-1497,c-139,-327.72,BRL,REFUND,2026-02-02T09:57:00
cc-1498,c-035,136.38,EUR,PURCHASE,2026-02-02T09:58:00
cc-1499,c-185,10.52,EUR,PURCHASE,2026-02-02T09:59:00
cc-1500,c-198,190.97,EUR,PURCHASE,2026-02-02T10:00:00
cc-1501,c-051,242.85,EUR,PURCHASE,2026-02-02T10:01:00
cc-1502,c-273,100.24,USD,PURCHASE,2026-02-02T10:02:00
cc-1503,c-288,11.72,BRL,PURCHASE,2026-02-02T10:03:00
cc-1504,c-473,167.45,USD,PURCHASE,2026-02-02T10:04:00
cc-1505,c-382,174.04,USD,PURCHASE,2026-02-02T10:05:00
cc-1506,c-182,118.87,EUR,PURCHASE,2026-02-02T10:06:00
cc-1507,c-142,313.27,USD,PURCHASE,2026-02-02T10:07:00
cc-1508,c-456,495.19,EUR,PURCHASE,2026-02-02T10:08:00
cc-1509,c-486,76.70,USD,PURCHASE,2026-02-02T10:09:00
cc-1510,c-337,365.21,EUR,PURCHASE,2026-02-02T10:10:00
cc-1511,c-492,436.48,EUR,PURCHASE,2026-02-02T10:11:00
cc-1512,c-117,286.88,USD,PURCHASE,2026-02-02T10:12:00
cc-1513,c-497,303.08,USD,PURCHASE,2026-02-02T10:13:00
cc-1514,c-278,326.58,EUR,PURCHASE,2026-02-02T10:14:00
cc-1515,c-278,101.95,BRL,PURCHASE,2026-02-02T10:15:00
cc-1516,c-159,449.42,BRL,PURCHASE,2026-02-02T10:16:00
cc-1517,c-221,487.91,BRL,PURCHASE,2026-02-02T10:17:00
cc-1518,c-336,458.64,USD,PURCHASE,2026-02-02T10:18:00
cc-1519,c-035,474.35,BRL,PURCHASE,2026-02-02T10:19:00
cc-1520,c-095,439.94,EUR,PURCHASE,2026-02-02T10:20:00
cc-1521,c-016,440.19,USD,PURCHASE,2026-02-02T10:21:00
cc-1522,c-493,222.06,EUR,PURCHASE,2026-02-02T10:22:00
cc-1523,c-478,76.83,BRL,PURCHASE,2026-02-02T10:23:00
cc-1524,c-055,14.07,EUR,PURCHASE,2026-02-02T10:24:00
cc-1525,c-316,283.95,BRL,PURCHASE,2026-02-02T10:25:00
cc-1526,c-306,344.00,USD,PURCHASE,2026-02-02T10:26:00
cc-1527,c-041,238.82,EUR,PURCHASE,2026-02-02T10:27:00
cc-1528,c-434,356.30,USD,PURCHASE,2026-02-02T10:28:00
cc-1529,c-095,246.23,BRL,PURCHASE,2026-02-02T10:29:00
cc-1530,c-084,17.08,BRL,PURCHASE,2026-02-02T10:30:00
cc-1531,c-474,207.11,EUR,PURCHASE,2026-02-02T10:31:00
cc-1532,c-344,379.13,BRL,PURCHASE,2026-02-02T10:32:00
cc-1533,c-091,492.83,EUR,PURCHASE,2026-02-02T10:33:00
cc-1534,c-251,433.52,BRL,PURCHASE,2026-02-02T10:34:00
cc-1535,c-219,21.87,EUR,PURCHASE,2026-02-02T10:35:00
cc-1536,c-423,157.14,EUR,PURCHASE,2026-02-02T10:36:00
cc-1537,c-481,297.31,EUR,PURCHASE,2026-02-02T10:37:00
cc-1538,c-329,393.67,EUR,PURCHASE,2026-02-02T10:38:00
cc-1539,c-056,413.68,BRL,PURCHASE,2026-02-02T10:39:00
cc-1540,c-450,259.83,USD,PURCHASE,2026-02-02T10:40:00
cc-1541,c-377,-194.31,EUR,REFUND,2026-02-02T10:41:00
cc-1542,c-493,-146.30,USD,REFUND,2026-02-02T10:42:00
cc-1543,c-453,413.98,USD,PURCHASE,2026-02-02T10:43:00
cc-1544,c-086,306.95,BRL,PURCHASE,2026-02-02T10:44:00
cc-1545,c-354,71.98,EUR,PURCHASE,2026-02-02T10:45:00
cc-1546,c-232,250.83,BRL,PURCHASE,2026-02-02T10:46:00
cc-1547,c-399,447.27,EUR,PURCHASE,2026-02-02T10:47:00
cc-1548,c-070,162.41,BRL,PURCHASE,2026-02-02T10:48:00
cc-1549,c-092,448.41,BRL,PURCHASE,2026-02-02T10:49:00
cc-1550,c-452,125.79,EUR,PURCHASE,2026-02-02T10:50:00
cc-1551,c-333,398.45,EUR,PURCHASE,2026-02-02T10:51:00
cc-1552,c-376,57.97,USD,PURCHASE,2026-02-02T10:52:00
cc-1553,c-325,262.38,USD,PURCHASE,2026-02-02T10:53:00
cc-1554,c-373,256.32,BRL,PURCHASE,2026-02-02T10:54:00
cc-1555,c-194,22.91,BRL,PURCHASE,2026-02-02T10:55:00
cc-1556,c-468,435.78,BRL,PURCHASE,2026-02-02T10:56:00
cc-1557,c-084,90.25,EUR,PURCHASE,2026-02-02T10:57:00
cc-1558,c-027,155.45,USD,PURCHASE,2026-02-02T10:58:00
cc-1559,c-148,59.66,BRL,PURCHASE,2026-02-02T10:59:00
cc-1560,c-492,311.66,USD,PURCHASE,2026-02-02T11:00:00
cc-1561,c-007,427.85,EUR,PURCHASE,2026-02-02T11:01:00
cc-1562,c-414,-441.47,BRL,REFUND,2026-02-02T11:02:00
cc-1563,c-112,238.38,USD,PURCHASE,2026-02-02T11:03:00
cc-1564,c-227,-300.45,BRL,REFUND,2026-02-02T11:04:00
cc-1565,c-452,310.26,EUR,PURCHASE,2026-02-02T11:05:00
cc-1566,c-420,25.41,BRL,PURCHASE,2026-02-02T11:06:00
cc-1567,c-029,19.32,BRL,PURCHASE,2026-02-02T11:07:00
cc-1568,c-342,302.04,USD,PURCHASE,2026-02-02T11:08:00
cc-1569,c-472,55.33,BRL,PURCHASE,2026-02-02T11:09:00
cc-1570,c-083,305.93,EUR,PURCHASE,2026-02-02T11:10:00
cc-1571,c-359,393.87,BRL,PURCHASE,2026-02-02T11:11:00
cc-1572,c-495,289.90,BRL,PURCHASE,2026-02-02T11:12:00
cc-1573,c-048,162.09,USD,PURCHASE,2026-02-02T11:13:00
cc-1574,c-420,-214.23,EUR,REFUND,2026-02-02T11:14:00
cc-1575,c-034,68.14,EUR,PURCHASE,2026-02-02T11:15:00
cc-1576,c-441,264.00,EUR,PURCHASE,2026-02-02T11:16:00
cc-1577,c-108,306.41,BRL,PURCHASE,2026-02-02T11:17:00
cc-1578,c-293,314.86,BRL,PURCHASE,2026-02-02T11:18:00
cc-1579,c-248,302.78,EUR,PURCHASE,2026-02-02T11:19:00
cc-1580,c-148,424.05,USD,PURCHASE,2026-02-02T11:20:00
cc-1581,c-270,312.00,BRL,PURCHASE,2026-02-02T11:21:00
cc-1582,c-315,260.33,EUR,PURCHASE,2026-02-02T11:22:00
cc-1583,c-255,90.77,EUR,PURCHASE,2026-02-02T11:23:00
cc-1584,c-120,489.65,BRL,PURCHASE,2026-02-02T11:24:00
cc-1585,c-061,-313.10,BRL,REFUND,2026-02-02T11:25:00
cc-1586,c-378,399.98,USD,PURCHASE,2026-02-02T11:26:00
cc-1587,c-212,-175.48,EUR,REFUND,2026-02-02T11:27:00
cc-1588,c-109,-101.39,USD,REFUND,2026-02-02T11:28:00
cc-1589,c-131,154.58,EUR,PURCHASE,2026-02-02T11:29:00
cc-1590,c-282,4.06,EUR,PURCHASE,2026-02-02T11:30:00
cc-1591,c-171,362.47,EUR,PURCHASE,2026-02-02T11:31:00
cc-1592,c-492,-88.64,USD,REFUND,2026-02-02T11:32:00
cc-1593,c-427,336.56,USD,PURCHASE,2026-02-02T11:33:00
cc-1594,c-409,-68.74,BRL,REFUND,2026-02-02T11:34:00
cc-1595,c-322,432.75,USD,PURCHASE,2026-02-02T11:35:00
cc-1596,c-237,207.56,EUR,PURCHASE,2026-02-02T11:36:00
cc-1597,c-029,150.37,EUR,PURCHASE,2026-02-02T11:37:00
cc-1598,c-348,268.41,BRL,PURCHASE,2026-02-02T11:38:00
cc-1599,c-296,399.97,USD,PURCHASE,2026-02-02T11:39:00
cc-1600,c-034,140.95,BRL,PURCHASE,2026-02-02T11:40:00
cc-1601,c-174,313.63,BRL,PURCHASE,2026-02-02T11:41:00
cc-1602,c-293,94.50,BRL,PURCHASE,2026-02-02T11:42:00
cc-1603,c-443,154.83,USD,PURCHASE,2026-02-02T11:43:00
cc-1604,c-364,-207.52,USD,REFUND,2026-02-02T11:44:00
cc-1605,c-450,226.50,USD,PURCHASE,2026-02-02T11:45:00
cc-1606,c-111,88.33,USD,PURCHASE,2026-02-02T11:46:00
cc-1607,c-402,-101.85,BRL,REFUND,2026-02-02T11:47:00
cc-1608,c-228,399.71,EUR,PURCHASE,2026-02-02T11:48:00
cc-1609,c-079,461.89,EUR,PURCHASE,2026-02-02T11:49:00
cc-1610,c-448,387.99,BRL,PURCHASE,2026-02-02T11:50:00
cc-1611,c-394,411.25,EUR,PURCHASE,2026-02-02T11:51:00
cc-1612,c-347,103.39,BRL,PURCHASE,2026-02-02T11:52:00
cc-1613,c-236,432.54,BRL,PURCHASE,2026-02-02T11:53:00
cc-1614,c-003,22.97,EUR,PURCHASE,2026-02-02T11:54:00
cc-1615,c-447,233.97,BRL,PURCHASE,2026-02-02T11:55:00
cc-1616,c-053,329.83,USD,PURCHASE,2026-02-02T11:56:00
cc-1617,c-012,156.76,BRL,PURCHASE,2026-02-02T11:57:00
cc-1618,c-165,144.00,EUR,PURCHASE,2026-02-02T11:58:00
cc-1619,c-164,335.89,USD,PURCHASE,2026-02-02T11:59:00
cc-1620,c-077,58.12,EUR,PURCHASE,2026-02-02T12:00:00
cc-1621,c-287,104.08,USD,PURCHASE,2026-02-02T12:01:00
cc-1622,c-282,71.64,EUR,PURCHASE,2026-02-02T12:02:00
cc-1623,c-412,123.17,BRL,PURCHASE,2026-02-02T12:03:00
cc-1624,c-160,170.03,USD,PURCHASE,2026-02-02T12:04:00
cc-1625,c-026,235.90,EUR,PURCHASE,2026-02-02T12:05:00
cc-1626,c-026,27.85,USD,PURCHASE,2026-02-02T12:06:00
cc-1627,c-201,298.46,EUR,PURCHASE,2026-02-02T12:07:00
cc-1628,c-323,349.98,EUR,PURCHASE,2026-02-02T12:08:00
cc-1629,c-183,408.90,EUR,PURCHASE,2026-02-02T12:09:00
cc-1630,c-389,267.21,USD,PURCHASE,2026-02-02T12:10:00
cc-1631,c-291,406.61,EUR,PURCHASE,2026-02-02T12:11:00
cc-1632,c-240,155.89,EUR,PURCHASE,2026-02-02T12:12:00
cc-1633,c-364,235.80,BRL,PURCHASE,2026-02-02T12:13:00
cc-1634,c-074,308.85,USD,PURCHASE,2026-02-02T12:14:00
cc-1635,c-201,458.71,USD,PURCHASE,2026-02-02T12:15:00
cc-1636,c-404,163.06,USD,PURCHASE,2026-02-02T12:16:00
cc-1637,c-016,-57.33,USD,REFUND,2026-02-02T12:17:00
cc-1638,c-237,141.85,USD,PURCHASE,2026-02-02T12:18:00
cc-1639,c-310,254.47,USD,PURCHASE,2026-02-02T12:19:00
cc-1640,c-419,54.38,EUR,PURCHASE,2026-02-02T12:20:00
cc-1641,c-333,-151.76,USD,REFUND,2026-02-02T12:21:00
cc-1642,c-206,120.05,BRL,PURCHASE,2026-02-02T12:22:00
cc-1643,c-281,241.70,BRL,PURCHASE,2026-02-02T12:23:00
cc-1644,c-175,347.34,USD,PURCHASE,2026-02-02T12:24:00
cc-1645,c-402,284.04,USD,PURCHASE,2026-02-02T12:25:00
cc-1646,c-279,87.37,EUR,PURCHASE,2026-02-02T12:26:00
cc-1647,c-040,356.24,USD,PURCHASE,2026-02-02T12:27:00
cc-1648,c-059,231.99,EUR,PURCHASE,2026-02-02T12:28:00
cc-1649,c-050,88.91,USD,PURCHASE,2026-02-02T12:29:00
cc-1650,c-036,343.07,EUR,PURCHASE,2026-02-02T12:30:00
cc-1651,c-395,164.38,EUR,PURCHASE,2026-02-02T12:31:00
cc-1652,c-339,-109.59,BRL,REFUND,2026-02-02T12:32:00
cc-1653,c-455,377.74,BRL,PURCHASE,2026-02-02T12:33:00
cc-1654,c-388,75.46,EUR,PURCHASE,2026-02-02T12:34:00
cc-1655,c-150,289.39,BRL,PURCHASE,2026-02-02T12:35:00
cc-1656,c-106,158.98,EUR,PURCHASE,2026-02-02T12:36:00
cc-1657,c-407,152.97,USD,PURCHASE,2026-02-02T12:37:00
cc-1658,c-368,172.79,BRL,PURCHASE,2026-02-02T12:38:00
cc-1659,c-299,-493.22,USD,REFUND,2026-02-02T12:39:00
cc-1660,c-434,147.80,USD,PURCHASE,2026-02-02T12:40:00
cc-1661,c-462,27.51,EUR,PURCHASE,2026-02-02T12:41:00
cc-1662,c-287,180.26,USD,PURCHASE,2026-02-02T12:42:00
cc-1663,c-444,-216.43,EUR,REFUND,2026-02-02T12:43:00
cc-1664,c-202,356.18,USD,PURCHASE,2026-02-02T12:44:00
cc-1665,c-196,106.40,BRL,PURCHASE,2026-02-02T12:45:00
cc-1666,c-244,278.16,USD,PURCHASE,2026-02-02T12:46:00
cc-1667,c-431,144.95,EUR,PURCHASE,2026-02-02T12:47:00
cc-1668,c-065,36.80,BRL,PURCHASE,2026-02-02T12:48:00
cc-1669,c-074,243.86,USD,PURCHASE,2026-02-02T12:49:00
cc-1670,c-500,43.25,EUR,PURCHASE,2026-02-02T12:50:00
cc-1671,c-413,228.56,EUR,PURCHASE,2026-02-02T12:51:00
cc-1672,c-310,312.00,USD,PURCHASE,2026-02-02T12:52:00
cc-1673,c-261,410.22,USD,PURCHASE,2026-02-02T12:53:00
cc-1674,c-182,212.96,BRL,PURCHASE,2026-02-02T12:54:00
cc-1675,c-296,365.73,EUR,PURCHASE,2026-02-02T12:55:00
cc-1676,c-257,463.36,EUR,PURCHASE,2026-02-02T12:56:00
cc-1677,c-188,-19.89,USD,REFUND,2026-02-02T12:57:00
cc-1678,c-361,290.55,EUR,PURCHASE,2026-02-02T12:58:00
cc-1679,c-041,365.92,USD,PURCHASE,2026-02-02T12:59:00
cc-1680,c-239,262.16,EUR,PURCHASE,2026-02-02T13:00:00
cc-1681,c-046,315.70,EUR,PURCHASE,2026-02-02T13:01:00
cc-1682,c-492,342.35,EUR,PURCHASE,2026-02-02T13:02:00
cc-1683,c-409,306.91,USD,PURCHASE,2026-02-02T13:03:00
cc-1684,c-274,234.97,EUR,PURCHASE,2026-02-02T13:04:00
cc-1685,c-464,367.17,USD,PURCHASE,2026-02-02T13:05:00
cc-1686,c-181,399.31,USD,PURCHASE,2026-02-02T13:06:00
cc-1687,c-086,-461.51,EUR,REFUND,2026-02-02T13:07:00
cc-1688,c-156,282.29,BRL,PURCHASE,2026-02-02T13:08:00
cc-1689,c-323,85.37,BRL,PURCHASE,2026-02-02T13:09:00
cc-1690,c-337,404.64,EUR,PURCHASE,2026-02-02T13:10:00
cc-1691,c-014,42.17,EUR,PURCHASE,2026-02-02T13:11:00
cc-1692,c-040,139.65,BRL,PURCHASE,2026-02-02T13:12:00
cc-1693,c-316,429.07,BRL,PURCHASE,2026-02-02T13:13:00
cc-1694,c-380,88.13,EUR,PURCHASE,2026-02-02T13:14:00
cc-1695,c-379,223.88,BRL,PURCHASE,2026-02-02T13:15:00
cc-1696,c-134,118.86,BRL,PURCHASE,2026-02-02T13:16:00
cc-1697,c-410,17.51,BRL,PURCHASE,2026-02-02T13:17:00
cc-1698,c-496,467.04,BRL,PURCHASE,2026-02-02T13:18:00
cc-1699,c-429,496.80,USD,PURCHASE,2026-02-02T13:19:00
cc-1700,c-122,363.27,BRL,PURCHASE,2026-02-02T13:20:00
cc-1701,c-108,421.07,BRL,PURCHASE,2026-02-02T13:21:00
cc-1702,c-329,409.95,BRL,PURCHASE,2026-02-02T13:22:00
cc-1703,c-086,238.64,USD,PURCHASE,2026-02-02T13:23:00
cc-1704,c-383,461.31,BRL,PURCHASE,2026-02-02T13:24:00
cc-1705,c-195,195.65,USD,PURCHASE,2026-02-02T13:25:00
cc-1706,c-075,217.93,USD,PURCHASE,2026-02-02T13:26:00
cc-1707,c-475,191.62,USD,PURCHASE,2026-02-02T13:27:00
cc-1708,c-493,477.98,BRL,PURCHASE,2026-02-02T13:28:00
cc-1709,c-470,177.56,USD,PURCHASE,2026-02-02T13:29:00
cc-1710,c-313,429.32,USD,PURCHASE,2026-02-02T13:30:00
cc-1711,c-139,50.04,EUR,PURCHASE,2026-02-02T13:31:00
cc-1712,c-300,386.80,EUR,PURCHASE,2026-02-02T13:32:00
cc-1713,c-124,294.77,BRL,PURCHASE,2026-02-02T13:33:00
cc-1714,c-267,345.45,BRL,PURCHASE,2026-02-02T13:34:00
cc-1715,c-161,336.73,BRL,PURCHASE,2026-02-02T13:35:00
cc-1716,c-007,263.11,EUR,PURCHASE,2026-02-02T13:36:00
cc-1717,c-229,362.90,USD,PURCHASE,2026-02-02T13:37:00
cc-1718,c-099,-310.08,BRL,REFUND,2026-02-02T13:38:00
cc-1719,c-481,447.09,BRL,PURCHASE,2026-02-02T13:39:00
cc-1720,c-487,61.77,BRL,PURCHASE,2026-02-02T13:40:00
cc-1721,c-045,65.82,EUR,PURCHASE,2026-02-02T13:41:00
cc-1722,c-392,283.47,BRL,PURCHASE,2026-02-02T13:42:00
cc-1723,c-459,92.95,USD,PURCHASE,2026-02-02T13:43:00
cc-1724,c-240,38.78,USD,PURCHASE,2026-02-02T13:44:00
cc-1725,c-473,384.91,EUR,PURCHASE,2026-02-02T13:45:00
cc-1726,c-463,385.29,USD,PURCHASE,2026-02-02T13:46:00
cc-1727,c-083,139.37,BRL,PURCHASE,2026-02-02T13:47:00
cc-1728,c-196,497.98,USD,PURCHASE,2026-02-02T13:48:00
cc-1729,c-490,89.79,BRL,PURCHASE,2026-02-02T13:49:00
cc-1730,c-252,101.13,USD,PURCHASE,2026-02-02T13:50:00
cc-1731,c-092,55.11,EUR,PURCHASE,2026-02-02T13:51:00
cc-1732,c-394,307.37,BRL,PURCHASE,2026-02-02T13:52:00
cc-1733,c-468,130.24,BRL,PURCHASE,2026-02-02T13:53:00
cc-1734,c-038,-364.05,USD,REFUND,2026-02-02T13:54:00
cc-1735,c-010,75.28,EUR,PURCHASE,2026-02-02T13:55:00
cc-1736,c-001,332.64,USD,PURCHASE,2026-02-02T13:56:00
cc-1737,c-078,452.40,EUR,PURCHASE,2026-02-02T13:57:00
cc-1738,c-002,470.02,USD,PURCHASE,2026-02-02T13:58:00
cc-1739,c-245,422.18,BRL,PURCHASE,2026-02-02T13:59:00
cc-1740,c-277,192.83,EUR,PURCHASE,2026-02-02T14:00:00
cc-1741,c-419,61.48,EUR,PURCHASE,2026-02-02T14:01:00
cc-1742,c-479,167.39,USD,PURCHASE,2026-02-02T14:02:00
cc-1743,c-206,-498.51,EUR,REFUND,2026-02-02T14:03:00
cc-1744,c-047,426.82,USD,PURCHASE,2026-02-02T14:04:00
cc-1745,c-042,380.47,USD,PURCHASE,2026-02-02T14:05:00
cc-1746,c-332,277.68,USD,PURCHASE,2026-02-02T14:06:00
cc-1747,c-339,348.25,BRL,PURCHASE,2026-02-02T14:07:00
cc-1748,c-323,243.77,EUR,PURCHASE,2026-02-02T14:08:00
cc-1749,c-225,70.83,BRL,PURCHASE,2026-02-02T14:09:00
cc-1750,c-013,296.88,USD,PURCHASE,2026-02-02T14:10:00
cc-1751,c-200,-270.74,USD,REFUND,2026-02-02T14:11:00
cc-1752,c-256,417.29,USD,PURCHASE,2026-02-02T14:12:00
cc-1753,c-495,19.48,BRL,PURCHASE,2026-02-02T14:13:00
cc-1754,c-173,22.36,BRL,PURCHASE,2026-02-02T14:14:00
cc-1755,c-109,333.99,USD,PURCHASE,2026-02-02T14:15:00
cc-1756,c-482,437.25,BRL,PURCHASE,2026-02-02T14:16:00
cc-1757,c-380,462.48,BRL,PURCHASE,2026-02-02T14:17:00
cc-1758,c-377,327.26,USD,PURCHASE,2026-02-02T14:18:00
cc-1759,c-465,23.86,EUR,PURCHASE,2026-02-02T14:19:00
cc-1760,c-333,86.95,BRL,PURCHASE,2026-02-02T14:20:00
cc-1761,c-464,397.05,USD,PURCHASE,2026-02-02T14:21:00
cc-1762,c-313,295.93,BRL,PURCHASE,2026-02-02T14:22:00
cc-1763,c-059,399.79,BRL,PURCHASE,2026-02-02T14:23:00
cc-1764,c-033,213.68,EUR,PURCHASE,2026-02-02T14:24:00
cc-1765,c-348,61.28,EUR,PURCHASE,2026-02-02T14:25:00
cc-1766,c-295,161.47,BRL,PURCHASE,2026-02-02T14:26:00
cc-1767,c-392,-87.55,BRL,REFUND,2026-02-02T14:27:00
cc-1768,c-062,379.02,BRL,PURCHASE,2026-02-02T14:28:00
cc-1769,c-357,83.34,BRL,PURCHASE,2026-02-02T14:29:00
cc-1770,c-474,67.55,EUR,PURCHASE,2026-02-02T14:30:00
cc-1771,c-314,79.72,USD,PURCHASE,2026-02-02T14:31:00
cc-1772,c-042,-90.53,BRL,REFUND,2026-02-02T14:32:00
cc-1773,c-362,443.57,USD,PURCHASE,2026-02-02T14:33:00
cc-1774,c-356,386.51,EUR,PURCHASE,2026-02-02T14:34:00
cc-1775,c-065,320.27,EUR,PURCHASE,2026-02-02T14:35:00
cc-1776,c-231,469.11,EUR,PURCHASE,2026-02-02T14:36:00
cc-1777,c-355,-90.82,USD,REFUND,2026-02-02T14:37:00
cc-1778,c-314,313.97,USD,PURCHASE,2026-02-02T14:38:00
cc-1779,c-179,279.30,BRL,PURCHASE,2026-02-02T14:39:00
cc-1780,c-061,488.42,EUR,PURCHASE,2026-02-02T14:40:00
cc-1781,c-186,493.40,EUR,PURCHASE,2026-02-02T14:41:00
cc-1782,c-113,313.61,BRL,PURCHASE,2026-02-02T14:42:00
cc-1783,c-142,-57.23,BRL,REFUND,2026-02-02T14:43:00
cc-1784,c-351,455.83,USD,PURCHASE,2026-02-02T14:44:00
cc-1785,c-091,461.41,BRL,PURCHASE,2026-02-02T14:45:00
cc-1786,c-331,105.59,USD,PURCHASE,2026-02-02T14:46:00
cc-1787,c-172,445.15,USD,PURCHASE,2026-02-02T14:47:00
cc-1788,c-023,27.18,EUR,PURCHASE,2026-02-02T14:48:00
cc-1789,c-091,15.50,EUR,PURCHASE,2026-02-02T14:49:00
cc-1790,c-060,-118.41,USD,REFUND,2026-02-02T14:50:00
cc-1791,c-304,210.11,EUR,PURCHASE,2026-02-02T14:51:00
cc-1792,c-347,115.80,BRL,PURCHASE,2026-02-02T14:52:00
cc-1793,c-167,119.32,USD,PURCHASE,2026-02-02T14:53:00
cc-1794,c-446,445.79,BRL,PURCHASE,2026-02-02T14:54:00
cc-1795,c-242,28.12,USD,PURCHASE,2026-02-02T14:55:00
cc-1796,c-075,305.11,BRL,PURCHASE,2026-02-02T14:56:00
cc-1797,c-199,229.41,BRL,PURCHASE,2026-02-02T14:57:00
cc-1798,c-324,135.58,USD,PURCHASE,2026-02-02T14:58:00
cc-1799,c-066,-284.76,USD,REFUND,2026-02-02T14:59:00
cc-1800,c-070,233.30,USD,PURCHASE,2026-02-02T15:00:00
cc-1801,c-088,110.71,USD,PURCHASE,2026-02-02T15:01:00
cc-1802,c-310,397.49,EUR,PURCHASE,2026-02-02T15:02:00
cc-1803,c-464,485.10,BRL,PURCHASE,2026-02-02T15:03:00
cc-1804,c-045,261.36,BRL,PURCHASE,2026-02-02T15:04:00
cc-1805,c-303,231.92,BRL,PURCHASE,2026-02-02T15:05:00
cc-1806,c-374,436.43,BRL,PURCHASE,2026-02-02T15:06:00
cc-1807,c-168,111.98,EUR,PURCHASE,2026-02-02T15:07:00
cc-1808,c-485,287.28,BRL,PURCHASE,2026-02-02T15:08:00
cc-1809,c-214,20.99,USD,PURCHASE,2026-02-02T15:09:00
cc-1810,c-376,17.78,EUR,PURCHASE,2026-02-02T15:10:00
cc-1811,c-202,399.21,BRL,PURCHASE,2026-02-02T15:11:00
cc-1812,c-232,42.46,BRL,PURCHASE,2026-02-02T15:12:00
cc-1813,c-355,475.02,BRL,PURCHASE,2026-02-02T15:13:00
cc-1814,c-184,324.17,BRL,PURCHASE,2026-02-02T15:14:00
cc-1815,c-009,153.11,EUR,PURCHASE,2026-02-02T15:15:00
cc-1816,c-236,373.90,BRL,PURCHASE,2026-02-02T15:16:00
cc-1817,c-500,386.15,EUR,PURCHASE,2026-02-02T15:17:00
cc-1818,c-208,435.90,EUR,PURCHASE,2026-02-02T15:18:00
cc-1819,c-238,1.68,EUR,PURCHASE,2026-02-02T15:19:00
cc-1820,c-037,345.68,EUR,PURCHASE,2026-02-02T15:20:00
cc-1821,c-017,376.69,EUR,PURCHASE,2026-02-02T15:21:00
cc-1822,c-485,288.04,BRL,PURCHASE,2026-02-02T15:22:00
cc-1823,c-404,310.61,USD,PURCHASE,2026-02-02T15:23:00
cc-1824,c-377,257.85,EUR,PURCHASE,2026-02-02T15:24:00
cc-1825,c-187,56.37,USD,PURCHASE,2026-02-02T15:25:00
cc-1826,c-239,183.42,BRL,PURCHASE,2026-02-02T15:26:00
cc-1827,c-332,34.44,EUR,PURCHASE,2026-02-02T15:27:00
cc-1828,c-397,490.64,BRL,PURCHASE,2026-02-02T15:28:00
cc-1829,c-277,239.77,EUR,PURCHASE,2026-02-02T15:29:00
cc-1830,c-447,105.69,EUR,PURCHASE,2026-02-02T15:30:00
cc-1831,c-390,177.00,USD,PURCHASE,2026-02-02T15:31:00
cc-1832,c-258,139.30,BRL,PURCHASE,2026-02-02T15:32:00
cc-1833,c-191,243.63,EUR,PURCHASE,2026-02-02T15:33:00
cc-1834,c-425,355.20,EUR,PURCHASE,2026-02-02T15:34:00
cc-1835,c-423,146.84,EUR,PURCHASE,2026-02-02T15:35:00
cc-1836,c-189,472.74,BRL,PURCHASE,2026-02-02T15:36:00
cc-1837,c-097,229.48,BRL,PURCHASE,2026-02-02T15:37:00
cc-1838,c-201,144.90,BRL,PURCHASE,2026-02-02T15:38:00
cc-1839,c-056,56.90,BRL,PURCHASE,2026-02-02T15:39:00
cc-1840,c-255,102.92,EUR,PURCHASE,2026-02-02T15:40:00
cc-1841,c-012,484.82,EUR,PURCHASE,2026-02-02T15:41:00
cc-1842,c-478,174.00,USD,PURCHASE,2026-02-02T15:42:00
cc-1843,c-378,146.47,BRL,PURCHASE,2026-02-02T15:43:00
cc-1844,c-012,116.93,EUR,PURCHASE,2026-02-02T15:44:00
cc-1845,c-331,289.77,EUR,PURCHASE,2026-02-02T15:45:00
cc-1846,c-331,243.59,EUR,PURCHASE,2026-02-02T15:46:00
cc-1847,c-357,274.69,USD,PURCHASE,2026-02-02T15:47:00
cc-1848,c-156,449.24,USD,PURCHASE,2026-02-02T15:48:00
cc-1849,c-088,114.16,USD,PURCHASE,2026-02-02T15:49:00
cc-1850,c-498,422.91,BRL,PURCHASE,2026-02-02T15:50:00
cc-1851,c-181,478.15,EUR,PURCHASE,2026-02-02T15:51:00
cc-1852,c-474,268.12,BRL,PURCHASE,2026-02-02T15:52:00
cc-1853,c-499,354.35,EUR,PURCHASE,2026-02-02T15:53:00
cc-1854,c-407,119.71,BRL,PURCHASE,2026-02-02T15:54:00
cc-1855,c-163,221.00,USD,PURCHASE,2026-02-02T15:55:00
